vote_id,date,year,session,wahlperiode,bill_german_title,bill_english_title,topic_category,drucksache,mp_name,mp_party,vote,vote_column,bsb_volume_id,bsb_url,source
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Reichstag,,absent,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Be­,,absent,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Sie,,absent,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Paradies,,absent,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Weise,,Ja,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Bemerkung. Sie,,Ja,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Polemik,,Nein,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Deutschen Demo­,DNVP,absent,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Reichert. ReicWag,DNVP,absent,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Seite Geschäftliches,DNVP,Ja,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
89,1930-01-23,1930,138. Sitzung,4.WP,Osthilfe – Zweites Osthilfegesetz – Schlußabstimmung,Eastern Aid – Second Osthilfe Law – final vote,Osthilfe / Agricultural Emergency,,Schneller,DNVP,Ja,1,bsb00000111,https://www.digitale-sammlungen.de/de/view/bsb00000111,BSB OCR extraction
