vote_id,date,year,session,wahlperiode,bill_german_title,bill_english_title,topic_category,drucksache,mp_name,mp_party,vote,vote_column,bsb_volume_id,bsb_url,source
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Reichstag,,absent,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,An­,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,An­,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,An­,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Verschiedene Petitionsberichte,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Nächste Sitzung,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Abstim­,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Ruhr­,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Ober­,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Geschäftliches,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Namentliche Abstimmung,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Ruhrbesetzung,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Nächste Sitzung,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Geschäftliches,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Nächste Sitzung,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Geschäftliches,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,L872 Reichstag,,absent,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Seite Thiel,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Art. XIX: Thiel,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen): Krätzig,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Hemeler,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Koenen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Koenen,,Ja,2,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Koenen,,Ja,3,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Rießer,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Schiele,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Abstimmungen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Als Vortagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Zimmer,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Pressegesetz,,absent,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Berichterstattung,,absent,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Wochen,,krank,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Wochen,,absent,2,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Interpellanten Müller,,krank,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Reichstag,,absent,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Reichstag,,absent,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Seite Geschäftliches,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Kahl,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Kahl,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Giebel,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
26,1923-02-08,1923,303. Sitzung,1.WP,Branntweinmonopolgesetz – Novelle,Spirits Monopoly Law – Amendment,Spirits / Distilling,,Anlagen,,Ja,1,bsb00000041,https://www.digitale-sammlungen.de/de/view/bsb00000041,BSB OCR extraction
