vote_id,date,year,session,wahlperiode,bill_german_title,bill_english_title,topic_category,drucksache,mp_name,mp_party,vote,vote_column,bsb_volume_id,bsb_url,source
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Generaldtskussion,,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Spezial,,Ja,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Spezial,,absent,2,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Ergänzungsetats,,Ja,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Helferinnen,,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Operationsgebiet,,Ja,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Deutschen Demokraten.) Man,,Ja,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Warschau,,Ja,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Stich,,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Frauen,,Ja,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Sachen,,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Fall,,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Bezugsschein,,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Bezugsschein,,absent,2,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Ihre Partei,,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Irrtum,Zentrum,Ja,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Sache,Zentrum,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,HaoptgestchtSpunkt,Zentrum,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,HaoptgestchtSpunkt,Zentrum,Ja,2,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,HaoptgestchtSpunkt,Zentrum,Ja,3,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
4,1920-07-09,1920,14. Sitzung,1.WP,Etat des Reichsministeriums für Ernährung und Landwirtschaft – Gesamtabstimmung,Budget of Reich Ministry of Food and Agriculture – final vote,Agricultural Budget,,Mitglieder,Zentrum,absent,1,bsb00000015,https://www.digitale-sammlungen.de/de/view/bsb00000015,BSB OCR extraction
