vote_id,date,year,session,wahlperiode,bill_german_title,bill_english_title,topic_category,drucksache,mp_name,mp_party,vote,vote_column,bsb_volume_id,bsb_url,source
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Ausgegeben,,Ja,1,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Wegebaupflichtigen,,Ja,1,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Wegebaupflichtigen,,Ja,2,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Neubau,,Enthalten,1,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Finanzen Ws,,absent,1,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Finanzen Ws,,Ja,2,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Bänden,,absent,1,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Bänden,,absent,2,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Kriegslasten,,Ja,1,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
109,1932-02-04,1932,95. Sitzung,5.WP,Antrag betreffend Agrarkrise und Osthilfe-Reform,Motion on Agricultural Crisis and Osthilfe Reform,Osthilfe / Agricultural Emergency,,Ministerialamtmänner,,Ja,1,bsb00000133,https://www.digitale-sammlungen.de/de/view/bsb00000133,BSB OCR extraction
